tpep_pickup_datetime,PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,congestion_surcharge
2024-04-21 12:34:25,178,165,3.03,1,11.25,0.0
2024-04-23 18:35:39,209,211,5.84,1,17.52,2.75
2024-04-20 21:00:22,131,22,1.2,1,3.0,2.75
2024-04-03 07:36:51,231,83,5.37,1,20.61,0.0
2024-04-08 08:46:04,92,242,0.53,1,3.0,2.75
2024-04-01 15:31:56,31,12,3.5,1,14.09,0.0
2024-04-08 18:56:00,249,5,7.17,4,26.8,2.75
2024-04-29 20:24:19,124,116,2.48,1,8.88,0.0
2024-04-17 20:08:35,136,20,5.21,1,18.02,2.75
2024-04-25 06:03:03,100,189,3.15,1,13.32,0.0
2024-04-10 03:30:43,219,136,4.15,1,14.36,2.75
2024-04-24 16:02:43,104,58,3.04,1,12.03,2.75
2024-04-07 10:19:24,97,173,2.76,1,12.43,2.75
2024-04-27 09:59:29,203,193,6.95,1,19.83,0.0
2024-04-11 00:58:01,21,5,0.84,4,8.56,2.75
2024-04-03 08:02:30,198,159,3.58,1,14.02,0.0
2024-04-15 16:20:30,112,140,0.93,1,5.85,2.75
2024-04-09 15:20:03,149,4,3.4,3,13.09,0.0
2024-04-09 05:30:45,243,75,12.1,3,42.31,0.0
2024-04-17 00:23:02,183,234,0.71,1,3.0,0.0
2024-04-14 21:03:30,89,104,2.42,1,10.95,2.75
2024-04-22 20:51:47,222,137,6.17,1,23.61,2.75
2024-04-12 08:18:37,248,231,2.12,1,11.4,2.75
2024-04-10 14:54:44,177,238,3.07,1,13.54,2.75
2024-04-21 06:36:12,118,235,0.93,5,4.57,2.75
2024-04-19 06:10:59,174,190,1.38,3,8.06,2.75
2024-04-13 01:48:22,219,178,4.56,1,18.01,2.75
2024-04-04 00:42:25,218,222,6.67,1,23.02,2.75
2024-04-21 11:26:59,77,214,4.14,1,13.83,0.0
2024-04-21 05:10:59,88,213,6.85,2,22.93,2.75
2024-04-17 23:25:03,78,93,3.76,2,13.85,2.75
2024-04-09 15:24:08,201,46,6.32,1,19.99,2.75
2024-04-22 11:06:53,64,255,14.74,1,48.26,2.75
2024-04-13 19:24:58,4,191,0.8,1,5.35,2.75
2024-04-04 01:46:31,83,145,2.79,1,14.37,0.0
2024-04-03 03:10:15,193,104,1.24,2,4.56,0.0
2024-04-18 09:59:53,6,64,2.69,1,10.93,2.75
2024-04-29 21:07:47,193,157,2.92,3,13.97,2.75
2024-04-25 01:54:04,217,128,3.9,1,13.01,2.75
2024-04-19 23:38:55,22,24,2.52,1,7.44,0.0
2024-04-20 15:12:57,145,125,1.87,4,9.23,2.75
2024-04-20 10:47:22,145,175,0.65,3,3.0,2.75
2024-04-23 02:47:59,2,101,0.62,1,5.66,2.75
2024-04-10 23:01:53,225,51,1.17,3,3.0,2.75
2024-04-03 17:10:31,214,258,2.59,3,10.86,0.0
2024-04-26 05:49:17,166,149,2.39,1,12.13,2.75
2024-04-14 13:54:34,141,168,1.24,3,6.19,2.75
2024-04-27 05:27:34,64,105,6.55,1,22.63,2.75
2024-04-13 06:14:48,212,69,4.53,1,15.61,2.75
2024-04-17 02:44:07,98,35,1.97,1,11.51,2.75
2024-04-20 16:09:12,166,163,6.08,4,19.64,2.75
2024-04-21 21:27:42,126,208,16.36,1,54.94,0.0
2024-04-03 06:33:57,157,153,1.48,1,7.99,0.0
2024-04-20 05:07:29,250,80,2.08,1,9.92,2.75
2024-04-29 11:05:47,61,31,17.82,1,58.34,0.0
2024-04-18 01:03:18,32,225,1.02,1,4.25,2.75
2024-04-01 10:16:12,21,255,0.78,1,5.85,2.75
2024-04-28 16:50:32,12,209,3.08,1,9.99,0.0
2024-04-06 01:31:53,244,180,2.71,1,14.34,2.75
2024-04-09 16:29:21,103,144,0.79,2,5.28,0.0
2024-04-16 23:39:33,7,230,1.7,3,9.09,2.75
2024-04-11 02:10:36,130,64,2.4,1,14.34,0.0
2024-04-24 15:38:13,97,40,6.55,2,24.62,2.75
2024-04-13 04:07:08,173,243,4.81,1,17.1,0.0
2024-04-28 14:56:08,205,245,9.11,1,35.19,2.75
2024-04-09 16:46:04,103,97,1.91,1,6.38,2.75
2024-04-02 17:13:08,113,145,1.8,3,7.25,0.0
2024-04-20 19:19:36,131,56,2.68,4,11.26,2.75
2024-04-11 05:25:27,39,30,0.53,1,3.0,0.0
2024-04-16 23:11:34,8,108,1.31,1,7.11,0.0
2024-04-29 19:55:33,46,214,1.33,1,5.09,2.75
2024-04-07 08:46:38,194,221,0.72,1,4.82,0.0
2024-04-21 07:10:31,6,104,2.63,1,8.81,0.0
2024-04-10 00:21:52,58,181,8.76,1,26.93,2.75
2024-04-17 09:49:06,169,127,0.51,1,6.25,0.0
2024-04-30 20:01:37,122,198,3.96,1,15.97,2.75
2024-04-25 14:12:29,249,33,7.9,2,24.8,0.0
2024-04-05 23:53:33,207,234,0.9,1,5.03,2.75
2024-04-24 14:05:34,115,36,9.22,1,33.38,2.75
2024-04-14 03:04:23,239,18,6.47,1,22.42,0.0
2024-04-02 09:02:48,54,232,1.35,3,5.32,2.75
2024-04-19 16:05:38,76,49,8.75,2,28.42,2.75
2024-04-18 13:07:09,169,58,6.2,3,21.16,2.75
2024-04-03 08:32:50,48,151,0.91,1,3.41,2.75
2024-04-10 10:47:53,224,135,6.71,5,23.33,2.75
2024-04-29 07:04:21,70,124,3.23,1,13.23,2.75
2024-04-11 15:28:27,155,183,6.42,3,23.7,2.75
2024-04-28 17:09:03,47,205,3.87,1,14.2,0.0
2024-04-17 13:17:44,202,147,2.24,4,7.92,2.75
2024-04-27 16:02:26,142,109,3.72,1,14.62,2.75
2024-04-17 16:37:06,126,150,4.04,1,15.51,2.75
2024-04-19 22:24:06,153,233,5.59,5,17.83,2.75
2024-04-16 10:56:04,65,131,6.72,1,24.14,0.0
2024-04-05 00:06:08,96,147,4.31,2,18.81,2.75
2024-04-06 23:02:02,181,91,16.5,1,54.92,0.0
2024-04-11 15:57:43,178,219,5.78,5,16.91,2.75
2024-04-10 15:35:21,129,34,8.96,2,31.72,2.75
2024-04-30 06:46:01,39,11,1.85,1,8.14,0.0
2024-04-06 00:05:31,133,261,1.83,1,6.86,0.0
2024-04-20 23:34:36,109,71,2.07,2,3.21,2.75
2024-04-28 17:12:57,72,164,2.53,1,11.33,2.75
2024-04-27 21:28:49,208,261,11.89,1,39.69,2.75
2024-04-20 02:19:21,65,184,0.77,2,3.83,2.75
2024-04-10 08:43:30,241,133,2.92,1,9.43,2.75
2024-04-11 18:24:51,79,234,1.12,1,5.22,0.0
2024-04-06 22:59:31,88,15,6.33,2,22.86,2.75
2024-04-27 09:38:23,178,105,0.61,3,6.93,2.75
2024-04-02 15:21:08,262,20,2.63,1,8.71,2.75
2024-04-05 18:45:46,66,248,2.26,1,8.36,2.75
2024-04-27 08:16:14,105,162,0.84,1,3.58,2.75
2024-04-16 09:16:47,98,127,2.15,2,8.75,0.0
2024-04-06 03:54:09,96,34,6.29,1,20.44,0.0
2024-04-14 13:18:36,46,115,1.02,1,4.11,0.0
2024-04-10 10:50:15,31,219,14.87,3,50.06,2.75
2024-04-08 04:24:16,204,242,0.71,1,3.0,2.75
2024-04-19 17:39:15,148,21,1.69,2,5.35,2.75
2024-04-25 19:34:13,132,225,5.72,1,19.43,0.0
2024-04-29 12:13:28,186,167,2.05,1,9.96,0.0
2024-04-30 22:36:30,189,172,2.79,1,12.91,2.75
2024-04-20 23:18:19,127,164,1.22,1,5.82,0.0
2024-04-05 13:59:51,87,217,4.9,1,18.22,2.75
2024-04-23 22:31:48,121,199,1.19,1,3.0,0.0
2024-04-10 07:26:46,135,50,7.11,5,22.06,2.75
2024-04-08 00:01:19,199,59,3.21,1,10.54,0.0
2024-04-04 05:59:19,171,173,3.28,1,14.27,0.0
2024-04-12 01:23:10,260,154,9.99,1,33.3,0.0
2024-04-25 12:53:10,124,222,5.69,1,19.55,2.75
2024-04-16 15:24:08,242,219,5.26,1,18.31,2.75
2024-04-20 13:11:53,71,83,7.33,1,23.74,2.75
2024-04-07 23:18:08,59,128,0.84,1,5.21,2.75
2024-04-12 20:16:44,109,186,5.03,1,17.6,0.0
2024-04-06 09:26:32,41,230,1.43,2,5.62,2.75
2024-04-23 23:35:02,146,1,1.65,4,6.22,0.0
2024-04-02 16:10:08,52,15,0.55,1,4.27,2.75
2024-04-02 13:59:32,176,80,8.35,3,25.78,2.75
2024-04-09 00:49:59,165,174,5.2,4,19.33,2.75
2024-04-10 05:18:00,252,32,1.02,1,4.27,0.0
2024-04-13 15:51:07,103,39,1.89,1,4.7,2.75
2024-04-27 18:31:55,53,193,2.79,1,10.4,2.75
2024-04-14 14:09:48,255,240,2.88,1,12.73,0.0
2024-04-01 12:10:15,173,73,3.67,1,14.89,0.0
2024-04-25 03:39:58,251,93,2.74,1,8.74,0.0
2024-04-10 13:09:25,177,89,4.16,1,13.52,0.0
2024-04-26 11:42:29,49,254,8.04,1,28.1,0.0
2024-04-30 02:37:08,111,234,2.28,1,9.99,0.0
2024-04-24 08:38:53,210,139,7.83,1,24.91,2.75
2024-04-29 12:30:09,248,198,1.37,1,4.4,2.75
2024-04-25 18:13:54,175,172,0.95,1,6.3,0.0
2024-04-26 23:28:02,107,14,1.46,1,3.55,2.75
2024-04-08 06:25:01,153,153,1.31,1,3.0,0.0
2024-04-11 03:22:02,155,196,15.22,1,50.63,2.75
2024-04-26 08:59:32,140,178,2.18,1,8.36,0.0
2024-04-19 09:10:53,151,95,4.19,2,14.88,0.0
2024-04-26 08:03:32,44,237,4.67,2,16.94,2.75
2024-04-08 21:44:05,71,78,2.56,2,11.65,2.75
2024-04-18 08:56:52,125,244,1.39,2,5.53,2.75
2024-04-01 06:03:17,152,220,2.52,1,10.28,2.75
2024-04-22 01:13:23,220,220,2.75,3,10.98,2.75
2024-04-09 19:22:23,215,207,11.28,1,36.02,2.75
2024-04-06 06:42:03,144,184,3.44,1,10.05,2.75
2024-04-28 13:56:32,107,115,12.76,1,41.24,2.75
2024-04-13 03:50:00,64,124,3.51,1,14.01,0.0
2024-04-24 14:28:02,6,238,1.05,1,5.75,2.75
2024-04-30 05:45:53,168,108,2.2,1,8.07,2.75
2024-04-08 15:52:24,173,47,6.0,1,21.3,2.75
2024-04-17 05:21:58,119,198,2.42,1,10.93,0.0
2024-04-27 02:27:48,226,51,0.87,2,6.62,0.0
2024-04-10 01:07:07,174,194,0.85,1,7.95,0.0
2024-04-04 02:17:09,129,70,1.45,3,7.63,2.75
2024-04-06 06:45:31,187,87,3.41,1,13.6,0.0
2024-04-10 04:30:02,63,75,6.71,1,21.23,2.75
2024-04-01 04:58:23,86,193,3.17,3,9.28,2.75
2024-04-29 12:34:16,210,220,5.3,1,20.19,2.75
2024-04-05 23:00:16,193,233,4.13,1,17.1,0.0
2024-04-20 05:27:21,238,228,3.1,4,14.15,2.75
2024-04-15 11:14:10,20,44,1.35,1,5.38,2.75
2024-04-29 23:32:14,182,255,8.01,1,25.67,2.75
2024-04-05 06:39:16,48,250,1.63,3,4.94,2.75
2024-04-10 16:40:54,228,173,1.52,1,3.71,0.0
2024-04-23 07:51:36,54,236,1.54,1,6.62,2.75
2024-04-30 23:34:13,102,46,0.85,2,7.58,2.75
2024-04-17 05:12:50,89,221,2.92,1,10.73,0.0
2024-04-06 03:18:04,144,143,1.89,1,11.56,0.0
2024-04-08 08:00:54,148,233,3.08,2,12.13,0.0
2024-04-27 10:07:47,230,190,2.61,1,9.23,2.75
2024-04-11 12:50:26,250,183,3.07,1,11.8,2.75
2024-04-27 01:09:17,225,191,1.74,1,9.65,2.75
2024-04-17 20:55:50,161,139,6.41,4,23.71,0.0
2024-04-19 19:28:26,168,35,3.17,1,13.44,2.75
2024-04-05 19:02:50,110,132,1.32,1,3.18,2.75
2024-04-07 04:19:23,261,73,8.62,1,27.93,2.75
2024-04-14 04:09:26,173,163,0.91,1,5.66,2.75
2024-04-17 10:14:50,243,223,5.13,1,18.36,0.0
2024-04-04 09:36:45,209,185,4.47,1,16.38,0.0
2024-04-25 11:18:56,243,95,0.76,2,5.29,0.0
2024-04-10 15:46:35,254,172,8.61,2,27.85,2.75
2024-04-30 13:04:31,82,148,1.83,1,5.92,2.75
2024-04-27 16:11:29,31,179,5.23,1,17.36,2.75
2024-04-03 03:01:59,4,142,1.64,1,6.68,0.0
2024-04-13 02:20:18,194,110,3.11,1,11.63,0.0
2024-04-10 12:27:37,56,161,13.06,1,44.7,2.75
2024-04-26 16:13:18,261,61,3.8,1,13.53,2.75
2024-04-29 04:55:01,81,72,1.73,1,6.06,2.75
2024-04-08 19:10:32,54,115,2.65,1,13.51,2.75
2024-04-02 17:46:48,96,206,4.44,1,12.49,2.75
2024-04-21 00:25:23,257,42,2.56,1,7.64,2.75
2024-04-24 17:28:46,204,20,8.96,1,30.65,2.75
2024-04-13 00:03:24,211,92,7.57,1,21.1,0.0
2024-04-24 08:51:33,126,68,1.06,1,4.1,2.75
2024-04-23 15:13:19,7,135,5.88,1,19.4,0.0
2024-04-29 06:50:07,125,66,10.49,1,32.67,2.75
2024-04-07 04:19:13,108,151,1.83,1,6.28,2.75
2024-04-30 02:45:53,260,36,1.45,1,7.07,2.75
2024-04-14 05:00:19,70,140,0.53,1,4.2,2.75
2024-04-04 00:03:03,38,223,0.93,1,4.05,0.0
2024-04-29 11:27:41,175,205,11.85,4,35.42,2.75
2024-04-03 01:04:42,188,70,2.24,1,8.66,0.0
2024-04-24 08:16:27,227,159,2.21,2,8.16,2.75
2024-04-24 10:04:29,258,184,1.59,2,7.77,2.75
2024-04-21 19:46:55,197,18,1.13,2,4.89,2.75
2024-04-02 02:47:33,8,59,2.99,1,10.89,0.0
2024-04-24 23:10:11,51,224,5.0,1,19.11,2.75
2024-04-07 16:34:38,222,109,3.3,2,15.17,0.0
2024-04-29 04:25:42,19,131,0.63,1,4.88,2.75
2024-04-30 21:21:12,247,30,6.19,1,18.41,2.75
2024-04-05 17:27:29,31,192,9.89,1,29.65,2.75
2024-04-07 05:18:08,80,198,2.53,1,12.27,2.75
2024-04-07 16:09:23,22,242,2.1,1,9.25,0.0
2024-04-24 18:19:24,242,91,1.41,5,6.22,2.75
2024-04-30 16:53:56,214,2,1.76,3,9.72,2.75
2024-04-23 06:26:49,200,97,4.12,1,19.29,0.0
2024-04-08 03:06:13,165,4,5.65,5,18.43,0.0
2024-04-17 22:25:38,140,238,1.91,1,9.69,2.75
2024-04-22 06:42:37,13,40,1.95,1,9.88,0.0
2024-04-20 22:30:29,26,241,2.6,1,7.58,0.0
2024-04-30 12:59:47,22,103,1.15,1,5.98,2.75
2024-04-06 17:04:56,76,61,9.67,2,31.94,0.0
2024-04-22 19:08:56,92,62,4.78,2,18.2,2.75
2024-04-18 14:04:53,48,226,2.49,1,10.06,0.0
2024-04-15 16:25:48,170,255,0.96,5,4.41,2.75
2024-04-14 21:26:53,245,253,7.11,1,22.35,2.75
2024-04-10 14:53:39,228,159,2.81,1,9.79,2.75
2024-04-23 15:14:43,187,239,6.08,1,20.03,0.0
2024-04-13 05:20:01,168,43,0.62,2,4.49,2.75
2024-04-04 04:23:21,203,152,1.62,3,10.24,2.75
2024-04-15 06:20:19,6,80,3.91,1,17.69,2.75
2024-04-17 05:55:19,132,137,2.84,1,13.93,2.75
2024-04-17 22:43:56,245,213,1.72,1,5.88,2.75
2024-04-19 16:25:21,91,165,1.29,3,10.77,2.75
2024-04-09 12:11:41,126,165,1.76,4,8.73,2.75
2024-04-29 19:57:52,242,197,5.25,1,15.9,0.0
2024-04-07 03:09:00,249,262,1.21,1,5.56,0.0
2024-04-02 06:52:33,7,48,3.65,1,15.08,2.75
2024-04-22 16:31:10,88,127,2.43,1,9.93,0.0
2024-04-27 12:01:35,86,136,5.54,1,17.53,2.75
2024-04-18 16:24:10,145,32,1.29,4,6.31,0.0
2024-04-16 09:10:20,198,101,1.6,1,7.57,0.0
2024-04-05 15:18:37,164,77,2.28,2,9.34,2.75
2024-04-14 12:25:18,145,195,1.14,1,5.11,0.0
2024-04-30 11:40:31,1,201,2.66,3,9.21,2.75
2024-04-09 19:34:14,120,68,2.38,1,9.3,0.0
2024-04-21 23:17:48,67,28,16.65,1,53.04,2.75
2024-04-12 12:44:30,49,57,3.65,1,15.32,2.75
2024-04-28 03:40:02,24,203,0.75,2,8.26,0.0
2024-04-21 16:27:06,211,55,2.66,1,11.9,2.75
2024-04-19 11:10:28,63,83,7.88,2,26.81,2.75
2024-04-12 06:48:59,56,106,7.55,2,25.27,0.0
2024-04-28 12:25:23,18,251,11.93,1,38.27,2.75
2024-04-19 03:58:15,77,133,8.36,3,26.9,2.75
2024-04-14 05:43:55,260,192,1.18,1,6.85,2.75
2024-04-14 13:50:27,121,32,0.51,3,3.0,0.0
2024-04-06 02:24:51,184,98,3.85,1,15.68,0.0
2024-04-26 18:48:49,48,107,4.74,3,16.03,0.0
2024-04-26 02:17:06,147,66,0.99,2,3.68,2.75
2024-04-11 20:53:23,80,52,1.14,1,5.14,2.75
2024-04-21 06:42:33,236,199,12.05,1,37.17,0.0
2024-04-26 12:11:51,229,232,10.58,1,39.17,2.75
2024-04-22 11:45:19,61,163,1.1,2,4.99,2.75
2024-04-17 20:40:51,220,241,1.49,5,7.37,2.75
2024-04-19 18:21:02,89,22,8.29,1,25.72,0.0
2024-04-22 06:04:54,228,217,2.5,1,11.88,2.75
2024-04-15 01:12:25,103,175,6.1,1,18.37,0.0
2024-04-14 08:25:35,88,172,2.26,1,11.27,0.0
2024-04-24 21:57:41,23,9,5.17,1,18.69,2.75
2024-04-16 20:44:47,17,59,2.27,1,9.99,0.0
2024-04-23 08:53:31,162,117,8.53,2,29.23,2.75
2024-04-14 15:18:41,78,101,1.88,1,7.6,0.0
2024-04-01 15:09:43,122,245,3.09,3,13.14,2.75
2024-04-20 15:22:21,112,177,3.08,1,11.12,0.0
2024-04-06 03:34:06,239,16,4.16,2,13.75,2.75
2024-04-14 10:12:15,210,121,1.78,1,6.06,2.75
2024-04-08 18:37:24,2,214,4.1,2,16.89,2.75
2024-04-08 06:33:40,203,230,1.03,3,7.91,0.0
2024-04-23 15:06:03,117,84,8.34,1,31.76,2.75
2024-04-13 20:07:20,114,181,1.04,4,5.1,2.75
2024-04-30 02:37:28,74,233,6.92,1,22.37,2.75
2024-04-23 22:52:37,241,42,4.63,1,15.27,2.75
2024-04-11 11:55:06,54,73,1.96,1,5.3,2.75
2024-04-24 04:44:14,159,255,1.89,2,8.85,2.75
2024-04-29 20:42:40,109,188,12.34,1,39.91,2.75
2024-04-30 13:03:45,153,240,1.26,1,5.49,2.75
2024-04-30 05:55:19,163,96,4.99,1,19.98,0.0
2024-04-22 13:31:36,57,76,1.21,3,4.36,0.0
2024-04-11 21:56:09,214,2,8.75,1,26.68,0.0
2024-04-30 09:08:43,28,178,5.24,1,19.86,2.75
2024-04-01 02:29:41,204,112,9.95,3,34.33,2.75
2024-04-28 22:23:07,33,204,7.89,2,25.11,0.0
2024-04-02 05:45:54,122,238,3.29,2,6.09,2.75
2024-04-21 00:02:57,16,26,1.08,1,5.26,2.75
2024-04-13 03:12:58,154,108,1.38,2,5.25,0.0
2024-04-09 04:14:25,218,165,1.29,1,10.66,2.75
2024-04-13 04:17:13,105,55,1.37,2,9.35,0.0
2024-04-11 20:03:04,77,30,2.76,1,10.17,0.0
2024-04-27 06:42:44,87,17,7.58,1,25.41,0.0
2024-04-21 03:18:06,31,81,0.58,1,5.73,0.0
2024-04-08 16:13:47,100,27,1.45,1,7.15,2.75
2024-04-24 16:32:51,155,183,3.68,3,13.4,2.75
2024-04-12 15:19:51,106,4,7.52,1,27.06,2.75
2024-04-09 08:38:20,230,163,1.74,2,10.33,2.75
2024-04-19 03:41:13,3,72,2.19,1,12.0,2.75
2024-04-25 17:03:41,222,76,2.14,1,10.22,0.0
2024-04-06 18:23:05,121,240,1.72,2,9.03,2.75
2024-04-11 13:13:24,160,260,4.7,1,17.89,2.75
2024-04-03 21:02:57,194,11,4.23,1,15.06,2.75
2024-04-11 03:22:23,218,59,6.99,1,24.18,2.75
2024-04-04 19:13:16,191,259,9.24,1,29.05,2.75
2024-04-26 15:31:20,252,202,8.58,1,25.41,2.75
2024-04-07 01:30:46,226,113,3.22,1,12.63,2.75
2024-04-23 18:36:31,1,73,1.22,1,9.27,2.75
2024-04-13 10:26:17,133,236,1.38,1,5.88,2.75
2024-04-09 14:17:27,90,6,3.62,1,14.41,2.75
2024-04-21 22:21:41,6,89,9.27,1,28.54,0.0
2024-04-25 01:59:36,244,114,3.15,5,13.62,2.75
2024-04-20 06:06:13,133,168,10.11,1,32.26,2.75
2024-04-28 22:09:26,116,52,1.56,4,9.93,2.75
2024-04-28 05:31:52,73,62,0.82,2,3.61,2.75
2024-04-09 21:20:26,156,84,6.07,1,24.09,2.75
2024-04-09 11:21:59,211,236,7.9,4,28.3,2.75
2024-04-25 11:02:52,69,157,2.58,1,8.98,2.75
2024-04-16 07:48:32,144,147,0.88,1,3.85,2.75
2024-04-05 13:51:02,199,123,0.65,1,3.35,0.0
2024-04-16 09:38:50,206,182,0.73,1,7.28,2.75
2024-04-26 17:48:23,201,99,2.52,1,7.16,0.0
2024-04-16 23:04:38,239,190,1.44,2,7.6,0.0
2024-04-30 20:49:31,68,251,2.67,1,7.27,0.0
2024-04-02 17:11:46,171,198,2.85,1,8.16,0.0
2024-04-11 05:10:22,70,247,2.64,1,7.19,2.75
2024-04-06 02:57:47,17,57,3.89,1,12.92,2.75
2024-04-26 17:19:35,137,58,4.48,1,13.86,2.75
2024-04-07 01:14:46,219,186,2.26,1,7.43,2.75
2024-04-07 22:31:33,6,62,1.94,1,6.69,2.75
2024-04-17 22:32:56,198,81,2.11,1,8.57,2.75
2024-04-11 23:06:16,132,246,0.75,3,3.15,0.0
2024-04-13 03:34:18,184,249,1.86,1,6.35,2.75
2024-04-17 19:35:40,18,3,1.28,2,10.97,0.0
2024-04-14 23:19:02,213,236,1.7,1,6.61,0.0
2024-04-24 23:42:31,48,51,4.89,1,13.1,0.0
2024-04-10 23:18:45,29,105,16.14,1,52.74,2.75
2024-04-25 16:44:31,153,99,9.5,4,30.19,2.75
2024-04-01 13:32:17,238,80,6.53,1,20.36,2.75
2024-04-26 12:20:23,199,171,5.18,1,16.12,0.0
2024-04-03 02:27:56,14,155,10.65,1,35.57,2.75
2024-04-07 20:28:47,10,30,5.38,2,19.23,2.75
2024-04-27 09:07:07,139,99,2.73,1,9.53,0.0
2024-04-18 06:04:49,167,146,3.72,1,14.16,2.75
2024-04-02 00:22:25,147,235,1.78,1,8.28,2.75
2024-04-02 11:04:58,245,99,0.51,1,4.68,0.0
2024-04-28 19:06:23,70,190,2.03,1,6.69,0.0
2024-04-30 04:56:20,104,257,2.32,1,11.02,2.75
2024-04-09 01:39:03,229,203,5.12,1,16.09,2.75
2024-04-05 07:11:07,138,25,7.36,1,24.68,2.75
2024-04-12 14:40:31,36,175,12.01,3,37.8,0.0
2024-04-18 11:28:27,118,201,2.02,1,8.66,0.0
2024-04-21 16:35:02,255,93,11.55,3,39.66,2.75
2024-04-27 19:39:25,20,50,6.12,2,21.12,2.75
2024-04-30 12:02:32,21,219,0.61,2,6.25,2.75
2024-04-10 06:00:35,256,156,3.67,2,13.91,2.75
2024-04-01 03:48:18,248,57,2.09,2,12.54,2.75
2024-04-01 04:16:16,166,231,0.62,1,5.34,0.0
2024-04-30 19:00:22,255,207,3.15,2,9.11,0.0
2024-04-28 11:00:13,78,215,3.58,1,11.37,2.75
2024-04-28 00:15:43,34,184,1.52,1,5.62,2.75
2024-04-18 03:02:28,99,67,10.34,2,32.93,2.75
2024-04-25 05:21:42,143,247,3.8,1,12.59,2.75
2024-04-08 09:01:33,55,16,1.18,1,3.19,0.0
2024-04-15 16:03:46,3,211,4.97,3,17.29,2.75
2024-04-04 19:17:04,219,74,2.92,1,6.97,2.75
2024-04-08 22:50:55,211,18,2.74,1,14.18,2.75
2024-04-10 17:14:25,149,22,6.8,1,22.73,2.75
2024-04-17 10:55:42,232,106,1.02,4,8.81,0.0
2024-04-17 22:44:54,88,119,2.86,1,9.17,2.75
2024-04-06 03:07:06,211,16,5.81,1,19.71,2.75
2024-04-26 08:14:41,223,184,4.28,1,17.29,2.75
2024-04-18 13:01:37,148,3,0.52,1,7.88,2.75
2024-04-21 23:59:20,207,123,5.92,1,21.41,2.75
2024-04-20 08:56:23,227,243,10.63,1,31.88,2.75
2024-04-23 04:55:41,184,105,4.77,2,16.77,0.0
2024-04-30 18:18:53,41,103,7.8,1,23.61,0.0
2024-04-06 11:20:03,182,208,2.07,2,10.62,2.75
2024-04-18 18:20:51,44,149,2.01,1,9.53,2.75
2024-04-21 12:00:46,210,193,1.85,1,10.12,2.75
2024-04-27 16:50:22,250,222,5.15,1,19.06,2.75
2024-04-07 20:54:55,84,47,10.47,1,34.6,2.75
2024-04-20 01:24:33,139,167,8.08,1,24.14,0.0
2024-04-04 05:36:13,231,87,1.07,1,5.09,0.0
2024-04-08 03:58:33,12,226,3.94,1,15.74,0.0
2024-04-11 15:46:04,90,120,19.79,1,60.21,2.75
2024-04-07 02:30:33,25,248,1.73,1,5.37,0.0
2024-04-14 06:17:45,26,144,4.03,1,16.25,2.75
2024-04-20 19:28:58,153,233,8.8,2,28.98,2.75
2024-04-05 20:42:09,60,3,8.54,3,30.33,0.0
2024-04-25 22:35:40,60,237,1.86,1,7.54,2.75
2024-04-20 19:34:51,171,258,0.85,3,5.43,0.0
2024-04-02 18:09:04,76,26,4.13,1,14.46,2.75
2024-04-15 02:22:54,208,18,10.78,1,35.36,0.0
2024-04-22 18:19:12,155,131,2.98,5,15.39,0.0
2024-04-11 12:34:11,180,17,2.64,1,12.88,0.0
2024-04-05 18:30:30,82,258,7.48,2,27.1,2.75
2024-04-30 21:07:27,10,70,2.43,1,7.8,2.75
2024-04-19 00:18:41,243,185,4.5,1,15.33,2.75
2024-04-09 00:47:38,178,49,2.22,2,9.35,0.0
2024-04-07 02:36:40,257,76,2.16,1,8.14,2.75
2024-04-01 21:52:23,4,16,1.23,1,7.74,0.0
2024-04-05 00:36:26,215,6,0.82,1,6.29,2.75
2024-04-29 19:21:23,30,34,8.07,1,23.94,2.75
2024-04-07 23:49:06,65,59,1.2,1,5.78,0.0
2024-04-20 08:47:08,124,67,0.72,2,3.0,0.0
2024-04-18 23:41:49,153,255,3.56,1,11.3,0.0
2024-04-27 10:33:04,40,157,3.26,1,13.52,0.0
2024-04-24 10:35:21,26,32,3.44,1,14.78,2.75
2024-04-09 10:28:47,159,10,2.71,1,6.4,2.75
2024-04-14 16:10:47,189,192,1.04,1,5.89,2.75
2024-04-02 09:04:55,69,219,0.57,1,6.34,2.75
2024-04-19 14:46:52,1,77,0.67,1,3.0,2.75
2024-04-12 00:16:39,79,20,10.54,1,34.0,0.0
2024-04-26 07:40:02,228,156,3.16,1,7.95,2.75
2024-04-11 00:43:23,46,27,2.29,1,9.36,2.75
2024-04-28 19:58:30,108,153,2.35,2,12.21,2.75
2024-04-04 02:00:41,124,116,4.2,1,15.66,2.75
2024-04-08 08:03:21,148,250,2.15,1,8.03,2.75
2024-04-26 20:20:32,252,45,6.07,1,22.83,0.0
2024-04-03 12:31:25,2,71,1.55,2,5.38,2.75
2024-04-17 12:10:01,222,163,2.1,1,11.9,0.0
2024-04-02 17:04:52,189,76,10.07,2,33.05,2.75
2024-04-06 09:06:04,71,5,1.56,1,6.34,2.75
2024-04-27 01:07:57,97,107,4.29,2,16.1,2.75
2024-04-30 03:52:50,232,119,2.09,2,9.64,2.75
2024-04-11 22:59:00,30,97,2.73,1,13.2,0.0
2024-04-07 20:17:24,30,181,0.66,1,5.59,0.0
