datetime,city,season,weather_situation,temp,atemp,humidity,windspeed,casual,registered,cnt
2024-08-17 04:00:00,chennai,2,2,28.88,29.68,77.97,16.13,16,23,39
2024-08-17 05:00:00,chennai,2,1,29.31,30.73,68.33,11.16,11,29,40
2024-08-17 06:00:00,chennai,2,1,29.7,31.66,83.87,11.98,22,29,51
2024-08-17 07:00:00,chennai,2,2,28.81,31.21,75.84,12.71,39,51,90
2024-08-17 08:00:00,chennai,2,1,30.92,32.75,69.68,17.91,49,92,141
2024-08-17 09:00:00,chennai,2,2,33.55,34.67,62.8,13.4,41,82,123
2024-08-17 10:00:00,chennai,2,1,32.24,34.29,60.85,13.39,37,51,88
2024-08-17 11:00:00,chennai,2,2,31.29,33.65,67.0,12.82,25,50,75
2024-08-17 12:00:00,chennai,2,1,34.69,36.57,57.8,11.3,38,66,104
2024-08-17 13:00:00,chennai,2,2,35.19,35.86,62.86,22.82,39,68,107
2024-08-17 14:00:00,chennai,2,1,35.66,36.98,72.21,11.91,49,83,132
2024-08-17 15:00:00,chennai,2,1,36.24,38.69,60.6,14.19,40,94,134
2024-08-17 16:00:00,chennai,2,1,35.73,35.85,58.53,10.81,47,79,126
2024-08-17 17:00:00,chennai,2,1,34.64,34.05,66.84,12.85,46,106,152
2024-08-17 18:00:00,chennai,2,2,34.93,37.94,60.87,21.71,35,73,108
2024-08-17 19:00:00,chennai,2,4,30.71,32.72,78.01,36.98,5,8,13
2024-08-17 20:00:00,chennai,2,1,32.11,34.21,79.02,12.25,13,26,39
2024-08-17 21:00:00,chennai,2,1,31.22,31.64,73.77,10.84,9,19,28
2024-08-17 22:00:00,chennai,2,1,28.01,30.25,72.51,11.89,9,17,26
2024-08-17 23:00:00,chennai,2,3,26.87,28.64,76.94,11.98,5,7,12
2024-08-18 00:00:00,chennai,2,3,27.14,27.06,79.18,15.17,9,11,20
2024-08-18 01:00:00,chennai,2,1,26.84,29.77,83.58,13.43,16,23,39
2024-08-18 02:00:00,chennai,2,2,28.4,30.06,87.2,17.32,16,24,40
2024-08-18 03:00:00,chennai,2,2,26.9,28.0,76.48,16.04,15,28,43
2024-08-18 04:00:00,chennai,2,3,27.01,28.13,85.71,11.45,16,18,34
2024-08-18 05:00:00,chennai,2,2,27.94,27.42,82.16,17.67,16,28,44
2024-08-18 06:00:00,chennai,2,2,30.84,32.94,74.46,19.4,24,46,70
2024-08-18 07:00:00,chennai,2,1,30.48,32.24,69.15,14.56,32,54,86
2024-08-18 08:00:00,chennai,2,2,31.28,32.59,72.58,23.13,48,85,133
2024-08-18 09:00:00,chennai,2,1,32.4,35.18,64.11,17.64,39,97,136
2024-08-18 10:00:00,chennai,2,1,35.05,35.17,72.12,14.52,35,76,111
2024-08-18 11:00:00,chennai,2,1,33.43,34.33,59.31,21.83,27,45,72
2024-08-18 12:00:00,chennai,2,1,36.54,37.19,66.08,14.59,26,59,85
2024-08-18 13:00:00,chennai,2,1,35.62,36.84,61.94,13.68,41,67,108
2024-08-18 14:00:00,chennai,2,2,35.31,36.87,59.2,12.2,35,65,100
2024-08-18 15:00:00,chennai,2,1,38.36,40.29,61.83,20.72,42,65,107
2024-08-18 16:00:00,chennai,2,1,33.7,34.85,68.74,10.65,47,89,136
2024-08-18 17:00:00,chennai,2,2,33.9,34.53,58.97,13.21,58,98,156
2024-08-18 18:00:00,chennai,2,1,32.02,35.21,64.94,13.85,39,112,151
2024-08-18 19:00:00,chennai,2,1,33.68,37.59,65.65,14.05,23,62,85
2024-08-18 20:00:00,chennai,2,2,33.53,35.17,71.81,15.28,11,24,35
2024-08-18 21:00:00,chennai,2,2,32.47,33.21,71.16,13.52,8,13,21
2024-08-18 22:00:00,chennai,2,1,30.97,33.94,68.16,11.48,7,14,21
2024-08-18 23:00:00,chennai,2,1,28.43,28.49,73.8,19.72,17,27,44
2024-08-19 00:00:00,chennai,2,2,27.6,28.76,88.85,15.36,5,24,29
2024-08-19 01:00:00,chennai,2,1,25.63,26.43,82.89,19.77,5,35,40
2024-08-19 02:00:00,chennai,2,1,29.94,30.28,83.06,11.62,5,23,28
2024-08-19 03:00:00,chennai,2,1,28.2,29.42,80.25,15.07,5,35,40
2024-08-19 04:00:00,chennai,2,2,27.45,28.08,80.4,16.26,6,32,38
2024-08-19 05:00:00,chennai,2,1,30.27,31.78,76.92,12.42,8,53,61
2024-08-19 06:00:00,chennai,2,1,28.33,29.86,79.63,18.36,13,66,79
2024-08-19 07:00:00,chennai,2,1,30.95,31.83,75.09,10.01,25,89,114
2024-08-19 08:00:00,chennai,2,1,31.29,32.42,66.14,14.52,19,201,220
2024-08-19 09:00:00,chennai,2,1,33.3,34.57,70.68,14.75,26,202,228
2024-08-19 10:00:00,chennai,2,1,33.42,35.73,54.71,13.82,13,98,111
2024-08-19 11:00:00,chennai,2,2,32.59,33.94,67.0,14.97,10,53,63
2024-08-19 12:00:00,chennai,2,2,35.05,37.38,56.29,10.91,6,26,32
2024-08-19 13:00:00,chennai,2,2,36.62,38.71,61.86,15.77,2,29,31
2024-08-19 14:00:00,chennai,2,1,35.46,37.54,56.03,12.05,5,27,32
2024-08-19 15:00:00,chennai,2,1,36.29,39.18,62.35,13.01,8,42,50
2024-08-19 16:00:00,chennai,2,1,33.71,34.09,66.23,12.03,24,102,126
2024-08-19 17:00:00,chennai,2,1,34.3,35.32,72.44,13.21,27,226,253
2024-08-19 18:00:00,chennai,2,2,32.75,36.01,59.29,14.86,44,191,235
2024-08-19 19:00:00,chennai,2,1,33.43,34.67,74.29,19.11,23,119,142
2024-08-19 20:00:00,chennai,2,2,31.54,30.22,72.66,13.3,13,43,56
2024-08-19 21:00:00,chennai,2,2,31.29,32.59,72.33,11.95,8,21,29
2024-08-19 22:00:00,chennai,2,2,30.81,32.44,80.8,13.35,5,21,26
2024-08-19 23:00:00,chennai,2,1,29.5,28.38,77.89,15.84,5,29,34
2024-08-20 00:00:00,chennai,2,1,28.36,31.2,84.25,12.13,8,39,47
2024-08-20 01:00:00,chennai,2,1,26.44,27.22,76.7,12.67,7,32,39
2024-08-20 02:00:00,chennai,2,1,27.5,29.33,78.84,14.14,9,43,52
2024-08-20 03:00:00,chennai,2,2,27.0,28.27,86.38,11.74,8,38,46
2024-08-20 04:00:00,chennai,2,1,27.62,27.83,88.09,11.17,9,40,49
2024-08-20 05:00:00,chennai,2,1,28.22,28.65,78.9,10.76,14,56,70
2024-08-20 06:00:00,chennai,2,1,28.32,28.89,63.06,12.17,19,56,75
2024-08-20 07:00:00,chennai,2,2,28.12,30.7,73.59,10.25,8,122,130
2024-08-20 08:00:00,chennai,2,1,30.7,32.05,72.16,14.38,50,181,231
2024-08-20 09:00:00,chennai,2,2,32.77,33.75,68.25,10.97,34,181,215
2024-08-20 10:00:00,chennai,2,1,31.88,32.45,68.68,12.37,15,120,135
2024-08-20 11:00:00,chennai,2,2,34.35,37.04,62.54,11.57,4,45,49
2024-08-20 12:00:00,chennai,2,1,37.24,40.21,67.53,14.98,6,29,35
2024-08-20 13:00:00,chennai,2,1,36.59,39.28,56.51,19.5,5,31,36
2024-08-20 14:00:00,chennai,2,2,37.47,39.46,68.18,15.02,2,21,23
2024-08-20 15:00:00,chennai,2,2,35.83,37.62,70.09,13.91,6,34,40
2024-08-20 16:00:00,chennai,2,1,36.37,36.65,58.77,15.53,27,105,132
2024-08-20 17:00:00,chennai,2,2,33.46,34.71,60.36,10.15,58,196,254
2024-08-20 18:00:00,chennai,2,1,32.73,33.54,69.05,10.66,40,219,259
2024-08-20 19:00:00,chennai,2,2,29.25,28.92,63.48,10.5,19,103,122
2024-08-20 20:00:00,chennai,2,1,32.92,35.48,69.54,10.52,9,40,49
2024-08-20 21:00:00,chennai,2,1,32.31,33.12,80.1,11.51,4,17,21
2024-08-20 22:00:00,chennai,2,1,28.84,31.53,80.69,13.8,4,23,27
2024-08-20 23:00:00,chennai,2,1,28.37,30.75,88.97,10.61,6,27,33
2024-08-21 00:00:00,chennai,2,1,27.13,29.19,81.51,23.68,4,23,27
2024-08-21 01:00:00,chennai,2,1,28.1,30.21,78.61,19.63,5,32,37
2024-08-21 02:00:00,chennai,2,1,28.85,29.73,82.26,27.81,5,37,42
2024-08-21 03:00:00,chennai,2,1,25.54,28.9,80.91,10.22,4,36,40
2024-08-21 04:00:00,chennai,2,1,28.53,30.07,79.98,19.53,4,37,41
2024-08-21 05:00:00,chennai,2,2,28.34,30.14,78.95,18.14,4,33,37
2024-08-21 06:00:00,chennai,2,3,29.64,30.49,72.34,21.62,4,33,37
2024-08-21 07:00:00,chennai,2,1,31.02,31.58,76.0,13.75,22,114,136
2024-08-21 08:00:00,chennai,2,1,31.27,33.25,64.96,17.75,40,190,230
2024-08-21 09:00:00,chennai,2,1,32.41,34.13,65.83,10.26,29,194,223
2024-08-21 10:00:00,chennai,2,2,33.24,33.95,66.41,10.39,14,117,131
2024-08-21 11:00:00,chennai,2,2,35.49,35.55,53.63,10.63,13,36,49
2024-08-21 12:00:00,chennai,2,1,35.47,35.7,67.18,22.31,3,24,27
2024-08-21 13:00:00,chennai,2,2,35.63,38.32,52.07,10.32,3,23,26
2024-08-21 14:00:00,chennai,2,1,33.97,34.86,65.35,10.53,3,36,39
2024-08-21 15:00:00,chennai,2,1,34.91,36.07,55.88,23.33,10,48,58
2024-08-21 16:00:00,chennai,2,1,36.04,38.99,61.32,10.57,28,87,115
2024-08-21 17:00:00,chennai,2,1,34.37,34.75,67.52,20.19,37,223,260
2024-08-21 18:00:00,chennai,2,2,34.29,35.06,77.99,17.79,29,190,219
2024-08-21 19:00:00,chennai,2,2,34.66,35.39,69.99,10.21,17,86,103
2024-08-21 20:00:00,chennai,2,2,32.75,35.86,62.09,10.11,9,44,53
2024-08-21 21:00:00,chennai,2,1,30.58,34.07,79.36,13.82,1,22,23
2024-08-21 22:00:00,chennai,2,1,28.89,31.14,75.84,39.35,4,16,20
2024-08-21 23:00:00,chennai,2,1,25.61,27.89,79.42,20.55,5,17,22
2024-08-22 00:00:00,chennai,2,1,27.83,28.75,83.45,11.86,6,32,38
2024-08-22 01:00:00,chennai,2,1,27.25,30.69,70.53,12.44,6,35,41
2024-08-22 02:00:00,chennai,2,2,27.97,29.74,82.03,12.45,7,32,39
2024-08-22 03:00:00,chennai,2,1,27.45,29.8,79.61,16.62,8,38,46
2024-08-22 04:00:00,chennai,2,2,27.65,29.05,86.77,12.09,7,37,44
2024-08-22 05:00:00,chennai,2,1,26.54,27.77,82.71,10.8,9,37,46
2024-08-22 06:00:00,chennai,2,2,28.37,31.54,68.86,16.87,10,42,52
2024-08-22 07:00:00,chennai,2,2,31.04,33.08,80.9,13.06,11,105,116
2024-08-22 08:00:00,chennai,2,1,33.56,36.51,74.25,10.4,22,220,242
2024-08-22 09:00:00,chennai,2,1,32.42,34.17,61.68,17.8,23,244,267
2024-08-22 10:00:00,chennai,2,2,33.89,34.55,67.28,14.4,8,98,106
2024-08-22 11:00:00,chennai,2,2,35.47,36.39,70.1,13.36,11,46,57
2024-08-22 12:00:00,chennai,2,1,33.99,35.59,57.27,15.59,5,22,27
2024-08-22 13:00:00,chennai,2,1,35.8,36.68,69.23,13.52,4,17,21
2024-08-22 14:00:00,chennai,2,3,34.61,35.0,54.44,15.23,3,11,14
2024-08-22 15:00:00,chennai,2,1,36.4,39.1,58.38,20.11,8,50,58
2024-08-22 16:00:00,chennai,2,2,35.15,36.1,58.63,14.75,16,121,137
2024-08-22 17:00:00,chennai,2,1,34.69,36.32,71.81,15.39,42,224,266
2024-08-22 18:00:00,chennai,2,2,32.56,34.36,64.54,14.76,46,174,220
2024-08-22 19:00:00,chennai,2,2,33.38,34.3,63.6,13.79,14,104,118
2024-08-22 20:00:00,chennai,2,2,34.0,36.95,74.23,10.94,13,40,53
2024-08-22 21:00:00,chennai,2,1,29.26,29.64,77.89,12.04,3,18,21
2024-08-22 22:00:00,chennai,2,1,29.09,30.85,80.34,15.91,3,14,17
2024-08-22 23:00:00,chennai,2,2,28.95,30.7,77.71,12.77,4,23,27
2024-08-23 00:00:00,chennai,2,1,28.98,30.43,81.93,12.61,5,35,40
2024-08-23 01:00:00,chennai,2,1,26.96,27.17,78.41,17.12,8,31,39
2024-08-23 02:00:00,chennai,2,2,24.1,26.47,90.37,10.03,2,35,37
2024-08-23 03:00:00,chennai,2,1,29.27,31.51,87.38,15.68,6,40,46
2024-08-23 04:00:00,chennai,2,1,28.95,29.77,86.08,13.36,8,34,42
2024-08-23 05:00:00,chennai,2,2,26.58,28.79,83.04,12.36,3,42,45
2024-08-23 06:00:00,chennai,2,2,28.77,30.65,79.6,12.08,5,40,45
2024-08-23 07:00:00,chennai,2,1,32.35,32.57,68.37,10.95,16,110,126
2024-08-23 08:00:00,chennai,2,1,33.24,33.88,75.17,12.03,32,204,236
2024-08-23 09:00:00,chennai,2,1,33.66,36.3,69.98,12.48,27,195,222
2024-08-23 10:00:00,chennai,2,1,33.29,35.1,73.32,12.88,15,135,150
2024-08-23 11:00:00,chennai,2,1,34.43,35.36,68.97,15.58,6,34,40
2024-08-23 12:00:00,chennai,2,1,34.81,35.45,66.09,13.02,7,31,38
2024-08-23 13:00:00,chennai,2,2,36.72,37.7,53.92,17.96,4,21,25
2024-08-23 14:00:00,chennai,2,3,34.45,35.5,61.55,15.1,1,6,7
2024-08-23 15:00:00,chennai,2,1,34.4,35.05,59.55,11.05,8,46,54
2024-08-23 16:00:00,chennai,2,2,36.18,35.93,64.6,11.62,33,120,153
2024-08-23 17:00:00,chennai,2,2,34.28,36.92,62.85,10.41,21,217,238
2024-08-23 18:00:00,chennai,2,1,35.15,37.62,65.62,24.57,58,209,267
2024-08-23 19:00:00,chennai,2,1,31.73,31.96,71.71,20.88,28,107,135
2024-08-23 20:00:00,chennai,2,2,31.43,33.07,69.84,10.44,3,46,49
2024-08-23 21:00:00,chennai,2,1,29.36,29.96,75.2,14.27,3,17,20
2024-08-23 22:00:00,chennai,2,2,29.51,30.75,69.4,26.14,4,21,25
2024-08-23 23:00:00,chennai,2,2,26.9,28.05,74.91,16.87,4,22,26
2024-08-24 00:00:00,chennai,2,1,27.45,28.52,83.94,13.38,10,18,28
2024-08-24 01:00:00,chennai,2,2,25.91,29.42,75.51,11.38,11,24,35
2024-08-24 02:00:00,chennai,2,2,28.33,29.39,88.23,11.64,14,21,35
2024-08-24 03:00:00,chennai,2,1,28.5,29.19,86.53,16.66,16,30,46
2024-08-24 04:00:00,chennai,2,1,25.96,26.7,79.32,17.58,13,30,43
2024-08-24 05:00:00,chennai,2,2,30.27,32.82,94.06,13.76,16,29,45
2024-08-24 06:00:00,chennai,2,1,32.5,32.34,83.22,10.64,18,37,55
2024-08-24 07:00:00,chennai,2,1,30.52,31.26,69.84,23.58,36,58,94
2024-08-24 08:00:00,chennai,2,3,30.73,33.68,75.73,19.31,21,53,74
2024-08-24 09:00:00,chennai,2,2,35.92,37.67,69.74,10.76,54,67,121
2024-08-24 10:00:00,chennai,2,1,31.92,33.61,63.12,10.29,31,55,86
2024-08-24 11:00:00,chennai,2,1,34.35,37.98,59.58,13.84,21,52,73
2024-08-24 12:00:00,chennai,2,4,35.18,36.93,68.31,11.67,5,11,16
2024-08-24 13:00:00,chennai,2,1,36.98,37.77,59.35,11.67,41,84,125
2024-08-24 14:00:00,chennai,2,1,35.93,37.15,61.49,10.46,36,81,117
2024-08-24 15:00:00,chennai,2,1,34.77,35.13,57.74,25.33,43,72,115
2024-08-24 16:00:00,chennai,2,1,33.82,36.58,59.6,18.86,63,73,136
2024-08-24 17:00:00,chennai,2,1,33.92,35.99,64.29,10.6,70,88,158
2024-08-24 18:00:00,chennai,2,2,32.29,34.92,68.94,20.46,50,88,138
2024-08-24 19:00:00,chennai,2,1,32.59,35.31,56.47,15.74,27,59,86
2024-08-24 20:00:00,chennai,2,2,30.82,31.91,72.08,11.97,13,23,36
2024-08-24 21:00:00,chennai,2,2,28.67,29.23,70.86,20.25,7,10,17
2024-08-24 22:00:00,chennai,2,1,31.01,32.45,84.01,14.56,12,20,32
2024-08-24 23:00:00,chennai,2,3,28.07,28.7,93.78,19.44,4,7,11
2024-08-25 00:00:00,chennai,2,2,26.51,28.18,78.86,13.17,10,18,28
2024-08-25 01:00:00,chennai,2,1,27.43,30.07,73.05,13.47,14,25,39
2024-08-25 02:00:00,chennai,2,3,27.58,28.91,82.58,11.72,4,10,14
2024-08-25 03:00:00,chennai,2,1,25.54,27.19,80.63,12.45,15,30,45
2024-08-25 04:00:00,chennai,2,2,28.43,29.84,90.52,14.19,23,29,52
2024-08-25 05:00:00,chennai,2,4,27.41,29.72,87.4,24.69,1,2,3
2024-08-25 06:00:00,chennai,2,1,31.55,32.39,81.33,14.58,24,34,58
2024-08-25 07:00:00,chennai,2,2,31.09,30.4,71.65,10.8,44,53,97
2024-08-25 08:00:00,chennai,2,2,31.02,32.99,75.39,10.04,30,72,102
2024-08-25 09:00:00,chennai,2,1,31.64,34.13,70.74,19.52,70,76,146
2024-08-25 10:00:00,chennai,2,1,33.37,35.32,68.21,12.27,39,59,98
2024-08-25 11:00:00,chennai,2,2,35.06,35.92,57.14,11.89,33,48,81
2024-08-25 12:00:00,chennai,2,2,34.93,35.3,68.65,18.07,28,60,88
2024-08-25 13:00:00,chennai,2,1,35.1,37.1,62.88,24.54,41,66,107
2024-08-25 14:00:00,chennai,2,1,35.57,37.21,61.5,16.89,38,85,123
2024-08-25 15:00:00,chennai,2,1,34.64,36.01,59.34,10.95,42,76,118
2024-08-25 16:00:00,chennai,2,1,34.55,37.87,59.37,12.48,45,79,124
2024-08-25 17:00:00,chennai,2,2,31.83,32.38,66.52,17.12,44,87,131
2024-08-25 18:00:00,chennai,2,1,34.67,37.94,58.25,21.87,65,94,159
2024-08-25 19:00:00,chennai,2,1,32.89,34.43,73.36,42.86,24,49,73
2024-08-25 20:00:00,chennai,2,1,30.57,30.24,66.73,13.58,11,32,43
2024-08-25 21:00:00,chennai,2,2,32.74,34.06,64.29,18.64,9,17,26
2024-08-25 22:00:00,chennai,2,2,29.6,32.06,86.11,10.24,8,11,19
2024-08-25 23:00:00,chennai,2,1,27.43,28.56,74.78,11.68,9,10,19
2024-08-26 00:00:00,chennai,2,1,29.06,29.09,77.05,12.32,9,32,41
2024-08-26 01:00:00,chennai,2,1,28.11,29.45,87.33,28.55,7,27,34
2024-08-26 02:00:00,chennai,2,1,27.97,28.62,91.27,10.02,6,39,45
2024-08-26 03:00:00,chennai,2,1,27.13,29.12,73.99,11.84,11,32,43
2024-08-26 04:00:00,chennai,2,1,28.58,30.85,75.88,23.33,8,38,46
2024-08-26 05:00:00,chennai,2,1,28.36,28.8,74.66,11.83,10,42,52
2024-08-26 06:00:00,chennai,2,3,30.17,30.96,81.67,11.27,5,25,30
2024-08-26 07:00:00,chennai,2,2,28.18,30.44,82.78,16.55,10,97,107
2024-08-26 08:00:00,chennai,2,2,30.98,31.62,66.6,16.84,40,195,235
2024-08-26 09:00:00,chennai,2,1,34.6,35.02,76.49,13.19,19,233,252
2024-08-26 10:00:00,chennai,2,1,32.58,32.9,63.45,24.68,23,96,119
2024-08-26 11:00:00,chennai,2,1,33.6,35.46,66.61,11.13,10,47,57
2024-08-26 12:00:00,chennai,2,1,34.43,36.24,56.98,22.23,4,31,35
2024-08-26 13:00:00,chennai,2,1,33.91,34.72,61.73,17.04,6,22,28
2024-08-26 14:00:00,chennai,2,1,32.85,34.36,61.44,12.3,3,21,24
2024-08-26 15:00:00,chennai,2,2,35.09,38.11,60.76,18.22,6,38,44
2024-08-26 16:00:00,chennai,2,1,35.13,35.65,65.26,10.71,27,123,150
2024-08-26 17:00:00,chennai,2,1,34.27,33.81,59.89,10.7,36,205,241
2024-08-26 18:00:00,chennai,2,1,33.33,35.28,62.58,23.29,41,211,252
2024-08-26 19:00:00,chennai,2,2,32.59,33.98,71.6,10.5,25,98,123
2024-08-26 20:00:00,chennai,2,2,32.73,33.52,78.71,10.02,6,43,49
2024-08-26 21:00:00,chennai,2,1,30.24,32.39,74.47,12.46,2,20,22
2024-08-26 22:00:00,chennai,2,1,28.81,31.15,79.52,10.55,3,19,22
2024-08-26 23:00:00,chennai,2,1,28.33,27.63,82.86,19.94,5,28,33
2024-08-27 00:00:00,chennai,2,1,28.73,29.58,84.81,22.8,5,22,27
2024-08-27 01:00:00,chennai,2,1,29.33,33.15,76.89,13.29,8,25,33
2024-08-27 02:00:00,chennai,2,1,26.75,28.83,78.11,12.77,6,35,41
2024-08-27 03:00:00,chennai,2,2,27.76,29.93,78.21,13.87,6,36,42
2024-08-27 04:00:00,chennai,2,1,28.44,31.11,90.3,11.28,6,44,50
2024-08-27 05:00:00,chennai,2,2,27.48,29.0,81.61,11.77,6,50,56
2024-08-27 06:00:00,chennai,2,1,29.52,31.82,79.32,10.53,11,49,60
2024-08-27 07:00:00,chennai,2,2,28.71,30.92,76.42,12.96,21,118,139
2024-08-27 08:00:00,chennai,2,1,29.38,31.42,65.4,14.73,53,196,249
2024-08-27 09:00:00,chennai,2,3,32.98,34.15,79.1,23.31,27,102,129
2024-08-27 10:00:00,chennai,2,2,33.04,34.71,69.4,16.72,21,87,108
2024-08-27 11:00:00,chennai,2,1,34.57,35.48,68.54,16.42,4,44,48
2024-08-27 12:00:00,chennai,2,1,34.94,36.46,54.51,11.84,7,33,40
2024-08-27 13:00:00,chennai,2,1,34.19,34.52,66.24,20.96,3,27,30
2024-08-27 14:00:00,chennai,2,4,35.45,36.16,60.22,24.68,0,6,6
2024-08-27 15:00:00,chennai,2,1,33.88,35.1,55.73,23.46,10,50,60
2024-08-27 16:00:00,chennai,2,2,36.63,37.19,58.57,10.2,25,91,116
2024-08-27 17:00:00,chennai,2,1,32.7,33.7,58.6,14.64,53,231,284
2024-08-27 18:00:00,chennai,2,2,33.27,34.6,60.59,15.15,25,214,239
2024-08-27 19:00:00,chennai,2,1,31.28,33.19,69.71,11.75,41,100,141
2024-08-27 20:00:00,chennai,2,1,32.18,34.63,70.07,34.41,9,36,45
2024-08-27 21:00:00,chennai,2,1,30.07,31.1,76.26,11.72,2,17,19
2024-08-27 22:00:00,chennai,2,2,28.88,31.71,85.38,11.22,1,23,24
2024-08-27 23:00:00,chennai,2,2,29.7,32.13,78.42,13.31,4,25,29
2024-08-28 00:00:00,chennai,2,1,28.07,30.08,69.44,11.95,2,37,39
2024-08-28 01:00:00,chennai,2,2,28.26,29.91,80.45,22.89,2,22,24
2024-08-28 02:00:00,chennai,2,1,26.32,28.14,87.97,12.9,3,45,48
2024-08-28 03:00:00,chennai,2,2,25.95,28.64,81.23,12.64,5,40,45
2024-08-28 04:00:00,chennai,2,1,28.16,30.89,88.31,14.92,8,53,61
2024-08-28 05:00:00,chennai,2,1,28.29,31.12,81.34,10.42,4,29,33
2024-08-28 06:00:00,chennai,2,1,30.25,31.79,67.81,17.07,17,46,63
2024-08-28 07:00:00,chennai,2,2,30.37,32.42,75.14,17.31,17,102,119
2024-08-28 08:00:00,chennai,2,1,31.75,34.59,73.49,13.21,53,191,244
2024-08-28 09:00:00,chennai,2,1,30.59,31.46,74.81,25.58,45,207,252
2024-08-28 10:00:00,chennai,2,4,35.77,36.95,76.1,14.33,3,20,23
2024-08-28 11:00:00,chennai,2,1,34.13,35.65,69.47,15.94,8,54,62
2024-08-28 12:00:00,chennai,2,1,35.8,38.2,65.54,22.91,7,25,32
2024-08-28 13:00:00,chennai,2,2,34.36,36.78,65.72,15.49,3,30,33
2024-08-28 14:00:00,chennai,2,2,35.87,37.14,61.16,12.83,2,17,19
2024-08-28 15:00:00,chennai,2,2,33.8,33.79,55.03,10.13,6,43,49
2024-08-28 16:00:00,chennai,2,1,35.51,37.25,63.55,16.52,21,115,136
2024-08-28 17:00:00,chennai,2,1,33.9,34.48,66.76,26.74,24,205,229
2024-08-28 18:00:00,chennai,2,2,33.54,33.55,60.98,13.18,44,181,225
2024-08-28 19:00:00,chennai,2,1,33.37,33.61,76.04,12.08,34,134,168
2024-08-28 20:00:00,chennai,2,1,30.02,31.85,77.03,13.66,6,49,55
2024-08-28 21:00:00,chennai,2,3,29.64,32.5,67.73,16.52,3,12,15
2024-08-28 22:00:00,chennai,2,3,30.05,31.59,83.83,10.0,2,15,17
2024-08-28 23:00:00,chennai,2,1,31.19,32.9,77.53,20.91,4,24,28
2024-08-29 00:00:00,chennai,2,2,27.87,30.55,76.77,20.87,5,17,22
2024-08-29 01:00:00,chennai,2,1,28.35,28.3,87.06,13.9,4,25,29
2024-08-29 02:00:00,chennai,2,2,27.37,29.39,81.74,10.65,6,34,40
2024-08-29 03:00:00,chennai,2,3,29.97,31.46,91.16,15.57,8,24,32
2024-08-29 04:00:00,chennai,2,1,25.94,28.01,76.4,10.74,7,32,39
2024-08-29 05:00:00,chennai,2,1,28.79,29.8,70.41,13.54,6,49,55
2024-08-29 06:00:00,chennai,2,2,27.55,28.23,75.6,10.49,7,58,65
2024-08-29 07:00:00,chennai,2,1,27.46,29.1,78.53,14.45,40,113,153
2024-08-29 08:00:00,chennai,2,1,31.86,35.01,67.36,11.91,28,216,244
2024-08-29 09:00:00,chennai,2,2,32.7,35.06,62.76,18.89,20,157,177
2024-08-29 10:00:00,chennai,2,1,33.16,34.15,68.14,18.05,17,98,115
2024-08-29 11:00:00,chennai,2,2,34.2,34.36,57.61,42.43,10,43,53
2024-08-29 12:00:00,chennai,2,2,38.68,38.5,64.87,11.49,3,34,37
2024-08-29 13:00:00,chennai,2,1,35.05,37.87,60.64,10.32,4,27,31
2024-08-29 14:00:00,chennai,2,4,36.11,36.66,64.47,12.93,1,7,8
2024-08-29 15:00:00,chennai,2,1,34.58,35.76,55.42,10.44,6,36,42
2024-08-29 16:00:00,chennai,2,1,35.32,38.14,69.83,10.98,27,115,142
2024-08-29 17:00:00,chennai,2,1,34.04,33.93,64.01,14.55,34,212,246
2024-08-29 18:00:00,chennai,2,1,33.01,36.0,70.82,14.48,59,178,237
2024-08-29 19:00:00,chennai,2,3,34.72,35.96,74.21,10.22,8,62,70
2024-08-29 20:00:00,chennai,2,1,32.91,33.26,66.21,12.93,7,36,43
2024-08-29 21:00:00,chennai,2,1,30.63,31.88,79.0,13.78,5,19,24
2024-08-29 22:00:00,chennai,2,1,26.73,27.51,69.87,11.56,4,17,21
2024-08-29 23:00:00,chennai,2,2,28.24,30.18,72.22,20.28,8,20,28
2024-08-30 00:00:00,chennai,2,4,31.28,32.13,90.48,10.88,0,3,3
2024-08-30 01:00:00,chennai,2,2,27.36,26.95,87.22,11.46,3,26,29
2024-08-30 02:00:00,chennai,2,3,28.82,30.1,92.37,10.85,3,15,18
2024-08-30 03:00:00,chennai,2,2,29.37,29.51,79.81,10.62,5,44,49
2024-08-30 04:00:00,chennai,2,1,28.3,30.0,81.17,20.56,8,46,54
2024-08-30 05:00:00,chennai,2,1,27.66,27.97,81.71,11.63,13,49,62
2024-08-30 06:00:00,chennai,2,1,26.58,27.59,76.94,16.41,11,46,57
2024-08-30 07:00:00,chennai,2,2,31.29,32.97,70.86,12.79,19,109,128
2024-08-30 08:00:00,chennai,2,1,30.52,31.81,67.52,15.05,28,214,242
2024-08-30 09:00:00,chennai,2,1,32.75,34.5,70.48,23.17,45,223,268
2024-08-30 10:00:00,chennai,2,1,32.0,34.18,61.67,19.31,23,109,132
2024-08-30 11:00:00,chennai,2,1,34.01,34.35,59.45,10.36,5,50,55
2024-08-30 12:00:00,chennai,2,1,35.0,36.44,65.31,19.33,4,33,37
2024-08-30 13:00:00,chennai,2,1,35.69,33.86,61.86,13.01,3,21,24
2024-08-30 14:00:00,chennai,2,2,34.16,35.91,66.69,12.16,2,27,29
2024-08-30 15:00:00,chennai,2,1,36.8,38.0,60.22,15.58,4,58,62
